Date,Station,site_no,Mean Flow,Coeff Var,Tqmean,R-B Index
1977/5/1,Tippe,3331500,545.4193548,38.15297181,0.419354839,0.056777857
1977/6/1,Tippe,3331500,288.6666667,10.11631341,0.566666667,0.046535797
1977/7/1,Tippe,3331500,477.6129032,65.34724869,0.290322581,0.111036066
1977/8/1,Tippe,3331500,417.1290323,42.21935754,0.419354839,0.092104246
1977/9/1,Tippe,3331500,738.6333333,47.50890132,0.5,0.073830046
1977/10/1,Tippe,3331500,539.8709677,24.9420346,0.419354839,0.030532983
1977/11/1,Tippe,3331500,453.3,14.26944482,0.433333333,0.01632473
1977/12/1,Tippe,3331500,1673.806452,38.86661077,0.483870968,0.115595128
1978/1/1,Tippe,3331500,566.7741935,25.39872124,0.548387097,0.046670461
1978/2/1,Tippe,3331500,452.8571429,5.633268238,0.571428571,0.017350158
1978/3/1,Tippe,3331500,2455.032258,90.15573766,0.451612903,0.119832865
1978/4/1,Tippe,3331500,2707.333333,38.77996416,0.5,0.062546171
1978/5/1,Tippe,3331500,1178.580645,23.77712681,0.387096774,0.078278958
1978/6/1,Tippe,3331500,542.0333333,24.88985914,0.5,0.040895394
1978/7/1,Tippe,3331500,332.2258065,23.61929812,0.35483871,0.054374211
1978/8/1,Tippe,3331500,199.5806452,7.073838538,0.516129032,0.019557136
1978/9/1,Tippe,3331500,195.4333333,15.45056306,0.4,0.036500085
1978/10/1,Tippe,3331500,204.0322581,12.69049654,0.483870968,0.029249012
1978/11/1,Tippe,3331500,254.2,14.06353725,0.433333333,0.026357199
1978/12/1,Tippe,3331500,353.9677419,21.45743278,0.419354839,0.077918527
1979/1/1,Tippe,3331500,400.0967742,36.57623182,0.322580645,0.053777312
1979/2/1,Tippe,3331500,442.5714286,88.79358066,0.214285714,0.144044545
1979/3/1,Tippe,3331500,2689.677419,64.28361401,0.35483871,0.179539458
1979/4/1,Tippe,3331500,1753,23.91305556,0.466666667,0.089750903
1979/5/1,Tippe,3331500,1201.16129,38.37327077,0.516129032,0.065554839
1979/6/1,Tippe,3331500,442.3666667,13.91387895,0.533333333,0.037450079
1979/7/1,Tippe,3331500,267.8064516,16.06777825,0.419354839,0.037460853
1979/8/1,Tippe,3331500,350.4193548,13.59238973,0.451612903,0.07428887
1979/9/1,Tippe,3331500,207.9666667,17.24053953,0.4,0.020355826
1979/10/1,Tippe,3331500,219.8387097,16.15902489,0.419354839,0.056639765
1979/11/1,Tippe,3331500,381.8333333,68.27004143,0.166666667,0.120820602
1979/12/1,Tippe,3331500,709.1612903,56.61358043,0.258064516,0.108760917
1980/1/1,Tippe,3331500,678.4193548,19.96872757,0.483870968,0.063905663
1980/2/1,Tippe,3331500,658.4827586,80.62506795,0.275862069,0.17124005
1980/3/1,Tippe,3331500,1845.096774,46.14876932,0.580645161,0.118185951
1980/4/1,Tippe,3331500,2326.666667,35.23222482,0.5,0.081375358
1980/5/1,Tippe,3331500,715.8387097,17.75638355,0.387096774,0.04731648
1980/6/1,Tippe,3331500,1693.133333,77.48085884,0.333333333,0.183486239
1980/7/1,Tippe,3331500,337.5806452,22.70174806,0.451612903,0.034782609
1980/8/1,Tippe,3331500,479.1612903,41.13204318,0.483870968,0.073246264
1980/9/1,Tippe,3331500,774.3333333,21.81602338,0.5,0.059836418
1980/10/1,Tippe,3331500,435.6451613,15.18914222,0.387096774,0.031173639
1980/11/1,Tippe,3331500,381.1333333,6.954008492,0.4,0.018541193
1980/12/1,Tippe,3331500,697.0967742,32.99272342,0.322580645,0.081906525
1981/1/1,Tippe,3331500,441.5483871,10.26809471,0.290322581,0.031414378
1981/2/1,Tippe,3331500,1405.178571,75.84562941,0.428571429,0.121108146
1981/3/1,Tippe,3331500,890.6451613,39.78979741,0.419354839,0.044947483
1981/4/1,Tippe,3331500,2296.233333,83.80514718,0.466666667,0.172224077
1981/5/1,Tippe,3331500,2869.032258,46.8739242,0.35483871,0.119631212
1981/6/1,Tippe,3331500,3468,60.98149418,0.433333333,0.143598616
1981/7/1,Tippe,3331500,1255.419355,29.8806894,0.387096774,0.080682461
1981/8/1,Tippe,3331500,514.2580645,29.69528429,0.322580645,0.057897378
1981/9/1,Tippe,3331500,449.4666667,33.06503605,0.3,0.084025512
1981/10/1,Tippe,3331500,464.5806452,13.6603316,0.516129032,0.03832801
1981/11/1,Tippe,3331500,532.4666667,19.42257008,0.466666667,0.037748842
1981/12/1,Tippe,3331500,498.483871,16.31295146,0.451612903,0.046010483
1982/1/1,Tippe,3331500,978.3870968,46.8752937,0.290322581,0.143752061
1982/2/1,Tippe,3331500,1600.357143,59.94958974,0.392857143,0.105556795
1982/3/1,Tippe,3331500,4239.032258,55.10267419,0.451612903,0.099231413
1982/4/1,Tippe,3331500,2304.666667,19.79841047,0.533333333,0.057998264
1982/5/1,Tippe,3331500,1003.967742,27.32087033,0.516129032,0.070815795
1982/6/1,Tippe,3331500,1059.5,40.02039473,0.4,0.060783388
1982/7/1,Tippe,3331500,526.3225806,28.99271229,0.548387097,0.050563864
1982/8/1,Tippe,3331500,284.4516129,16.29779793,0.322580645,0.044227716
1982/9/1,Tippe,3331500,248.4666667,7.038524397,0.366666667,0.027099544
1982/10/1,Tippe,3331500,245.2580645,5.753688423,0.548387097,0.030251217
1982/11/1,Tippe,3331500,929.6666667,27.07026208,0.433333333,0.137683758
1982/12/1,Tippe,3331500,1757.741935,30.03606434,0.451612903,0.099834832
1983/1/1,Tippe,3331500,894.3548387,30.63618174,0.387096774,0.045121731
1983/2/1,Tippe,3331500,753.1428571,16.37262041,0.25,0.048842944
1983/3/1,Tippe,3331500,730.8064516,39.73340531,0.129032258,0.072610903
1983/4/1,Tippe,3331500,2318.333333,32.62662051,0.533333333,0.107117182
1983/5/1,Tippe,3331500,2059.483871,55.43492878,0.35483871,0.111318213
1983/6/1,Tippe,3331500,581.8666667,28.49053101,0.4,0.034142988
1983/7/1,Tippe,3331500,643.516129,83.93510873,0.258064516,0.200661687
1983/8/1,Tippe,3331500,225.3225806,15.31379853,0.387096774,0.028489621
1983/9/1,Tippe,3331500,186.2,11.87520356,0.366666667,0.027747941
1983/10/1,Tippe,3331500,244.1935484,27.37390243,0.419354839,0.04319683
1983/11/1,Tippe,3331500,333.7666667,22.25738639,0.366666667,0.034954559
1983/12/1,Tippe,3331500,793.6451613,35.5147857,0.35483871,0.087306426
1984/1/1,Tippe,3331500,449.3548387,12.58798968,0.483870968,0.023689878
1984/2/1,Tippe,3331500,1365.344828,69.14279796,0.379310345,0.136759692
1984/3/1,Tippe,3331500,1734.870968,58.99374829,0.483870968,0.084490805
1984/4/1,Tippe,3331500,1581.333333,16.39792675,0.4,0.049536256
1984/5/1,Tippe,3331500,1435.741935,67.32219001,0.225806452,0.105913544
1984/6/1,Tippe,3331500,1454.1,42.46048351,0.4,0.112050982
1984/7/1,Tippe,3331500,499.3225806,28.74510632,0.451612903,0.06395762
1984/8/1,Tippe,3331500,327.0645161,25.89397304,0.451612903,0.031659927
1984/9/1,Tippe,3331500,237.6666667,4.573710332,0.466666667,0.017251052
1984/10/1,Tippe,3331500,476.8064516,52.06665729,0.419354839,0.100872742
1984/11/1,Tippe,3331500,1030.033333,45.64905727,0.333333333,0.149962784
1984/12/1,Tippe,3331500,1071.290323,23.19166109,0.516129032,0.076904547
1985/1/1,Tippe,3331500,1612.580645,59.91394469,0.35483871,0.105821164
1985/2/1,Tippe,3331500,2011.428571,132.5251837,0.214285714,0.169921875
1985/3/1,Tippe,3331500,3300,40.58034766,0.451612903,0.069110459
1985/4/1,Tippe,3331500,2482.666667,40.30911151,0.5,0.071965628
1985/5/1,Tippe,3331500,657.6129032,23.79174626,0.387096774,0.049396645
1985/6/1,Tippe,3331500,482.9333333,20.67591807,0.466666667,0.069022639
1985/7/1,Tippe,3331500,255.6774194,17.02550142,0.451612903,0.057279839
1985/8/1,Tippe,3331500,290.2258065,29.2578945,0.290322581,0.078581749
1985/9/1,Tippe,3331500,235.3666667,13.00829708,0.366666667,0.044752868
1985/10/1,Tippe,3331500,488.7741935,63.33678691,0.419354839,0.100778775
1985/11/1,Tippe,3331500,1137.1,51.74011386,0.466666667,0.087034268
1985/12/1,Tippe,3331500,1491.612903,40.98428976,0.387096774,0.111807958
1986/1/1,Tippe,3331500,819.5806452,21.50512721,0.451612903,0.061006809
1986/2/1,Tippe,3331500,1210.821429,27.89122275,0.535714286,0.096156682
1986/3/1,Tippe,3331500,1481.290323,15.80505842,0.580645161,0.057055749
1986/4/1,Tippe,3331500,842.0333333,29.32344095,0.433333333,0.091920352
1986/5/1,Tippe,3331500,914.7096774,40.24006947,0.35483871,0.091409226
1986/6/1,Tippe,3331500,1592.366667,41.83779702,0.533333333,0.112390362
1986/7/1,Tippe,3331500,912.4516129,36.35218846,0.419354839,0.129816871
1986/8/1,Tippe,3331500,467.5483871,44.20896545,0.387096774,0.06837312
1986/9/1,Tippe,3331500,338.9333333,31.77193086,0.2,0.050354052
1986/10/1,Tippe,3331500,1624.903226,61.93575965,0.290322581,0.135948543
1986/11/1,Tippe,3331500,813.8333333,27.81031913,0.366666667,0.054228958
1986/12/1,Tippe,3331500,1017.806452,17.10592625,0.483870968,0.036035751
1987/1/1,Tippe,3331500,802.4193548,9.242340978,0.193548387,0.03441206
1987/2/1,Tippe,3331500,1044.214286,12.50941463,0.392857143,0.035125522
1987/3/1,Tippe,3331500,962.2580645,27.11939997,0.387096774,0.043781428
1987/4/1,Tippe,3331500,755,26.73035571,0.433333333,0.057306843
1987/5/1,Tippe,3331500,928.9032258,55.87798752,0.322580645,0.118835949
1987/6/1,Tippe,3331500,549.0333333,33.92167671,0.366666667,0.077712343
1987/7/1,Tippe,3331500,409.483871,24.85010824,0.516129032,0.087127777
1987/8/1,Tippe,3331500,398.1612903,42.81238172,0.322580645,0.117718545
1987/9/1,Tippe,3331500,324.2333333,16.63450934,0.333333333,0.042356328
1987/10/1,Tippe,3331500,321.1935484,12.68781371,0.290322581,0.024404941
1987/11/1,Tippe,3331500,398.9666667,43.39442941,0.166666667,0.06934581
1987/12/1,Tippe,3331500,1433.580645,38.91505572,0.516129032,0.096352467
1988/1/1,Tippe,3331500,927.7419355,47.64264826,0.35483871,0.163769124
1988/2/1,Tippe,3331500,1105.724138,33.37992554,0.517241379,0.1151999
1988/3/1,Tippe,3331500,937.3870968,38.75152184,0.225806452,0.068825493
1988/4/1,Tippe,3331500,1384.833333,38.60079921,0.5,0.079913347
1988/5/1,Tippe,3331500,455.6451613,14.80405468,0.451612903,0.033840708
1988/6/1,Tippe,3331500,243.3666667,18.16051821,0.4,0.031091631
1988/7/1,Tippe,3331500,179.6129032,10.98152049,0.516129032,0.038433908
1988/8/1,Tippe,3331500,154.7096774,8.189975153,0.387096774,0.040867389
1988/9/1,Tippe,3331500,173.4333333,15.83891757,0.4,0.059196617
1988/10/1,Tippe,3331500,283.516129,43.7176042,0.419354839,0.05393105
1988/11/1,Tippe,3331500,770.7666667,38.3776742,0.466666667,0.05963759
1988/12/1,Tippe,3331500,667.1612903,23.93960977,0.516129032,0.06798182
1989/1/1,Tippe,3331500,1044.451613,30.70358069,0.35483871,0.071591822
1989/2/1,Tippe,3331500,620.1428571,20.0139617,0.321428571,0.075155494
1989/3/1,Tippe,3331500,600.5483871,16.10456063,0.322580645,0.043025192
1989/4/1,Tippe,3331500,790.3333333,35.9588591,0.366666667,0.078447912
1989/5/1,Tippe,3331500,521.9354839,25.41981327,0.419354839,0.076205192
1989/6/1,Tippe,3331500,1098.166667,41.13310885,0.5,0.096281682
1989/7/1,Tippe,3331500,325.8064516,13.48969285,0.516129032,0.074059406
1989/8/1,Tippe,3331500,244.6774194,15.78257327,0.419354839,0.057218194
1989/9/1,Tippe,3331500,500.1666667,38.07378324,0.5,0.132689104
1989/10/1,Tippe,3331500,255.9354839,14.06746858,0.35483871,0.036173431
1989/11/1,Tippe,3331500,480.1,40.76216666,0.4,0.090050684
1989/12/1,Tippe,3331500,326.2580645,20.15913321,0.419354839,0.029562982
1990/1/1,Tippe,3331500,801.483871,26.28865022,0.548387097,0.080495854
1990/2/1,Tippe,3331500,1890.5,77.98545862,0.214285714,0.131408924
1990/3/1,Tippe,3331500,2402.258065,38.11447419,0.483870968,0.092789043
1990/4/1,Tippe,3331500,1394,14.83679556,0.533333333,0.06001913
1990/5/1,Tippe,3331500,1421.612903,49.79016493,0.35483871,0.109938734
1990/6/1,Tippe,3331500,774.5,22.78006866,0.533333333,0.078760491
1990/7/1,Tippe,3331500,1003.16129,59.25864224,0.35483871,0.151167278
1990/8/1,Tippe,3331500,2698.612903,82.74777508,0.387096774,0.155085647
1990/9/1,Tippe,3331500,1186.9,31.87830214,0.333333333,0.050916955
1990/10/1,Tippe,3331500,2112.322581,62.34995979,0.419354839,0.115711188
1990/11/1,Tippe,3331500,1510.666667,33.54234964,0.366666667,0.09223301
1990/12/1,Tippe,3331500,1808.387097,61.27264577,0.161290323,0.130396004
1991/1/1,Tippe,3331500,2564.193548,61.08622322,0.35483871,0.115234621
1991/2/1,Tippe,3331500,1346.964286,20.13686132,0.464285714,0.080074241
1991/3/1,Tippe,3331500,1633.870968,24.85965305,0.483870968,0.073642646
1991/4/1,Tippe,3331500,1958,31.59882471,0.466666667,0.064521621
1991/5/1,Tippe,3331500,1350.83871,16.65359965,0.419354839,0.056309103
1991/6/1,Tippe,3331500,989.3,54.60472744,0.333333333,0.079854443
1991/7/1,Tippe,3331500,393.0322581,41.02159368,0.451612903,0.133946159
1991/8/1,Tippe,3331500,237.3870968,10.62675427,0.387096774,0.042261177
1991/9/1,Tippe,3331500,203.8333333,6.330192559,0.433333333,0.026492232
1991/10/1,Tippe,3331500,423.2580645,80.90051821,0.193548387,0.140538069
1991/11/1,Tippe,3331500,836.1666667,49.24945723,0.433333333,0.123938609
1991/12/1,Tippe,3331500,861.7096774,18.96303198,0.419354839,0.064013776
1992/1/1,Tippe,3331500,711.1290323,22.16986168,0.290322581,0.06727149
1992/2/1,Tippe,3331500,841.5517241,25.78821428,0.482758621,0.049498054
1992/3/1,Tippe,3331500,1115.354839,19.47422803,0.612903226,0.040316983
1992/4/1,Tippe,3331500,1216.133333,19.60542822,0.533333333,0.050542704
1992/5/1,Tippe,3331500,635.6774194,27.07089738,0.35483871,0.034659495
1992/6/1,Tippe,3331500,488,18.08834714,0.433333333,0.046106557
1992/7/1,Tippe,3331500,688.0322581,55.24824148,0.387096774,0.107646866
1992/8/1,Tippe,3331500,350.3548387,24.7295665,0.387096774,0.046772857
1992/9/1,Tippe,3331500,498.2,35.06267632,0.533333333,0.107587314
1992/10/1,Tippe,3331500,419.5806452,13.59596751,0.419354839,0.036518798
1992/11/1,Tippe,3331500,1696.666667,35.96424936,0.5,0.114007859
1992/12/1,Tippe,3331500,1056.483871,21.01308279,0.419354839,0.081402095
1993/1/1,Tippe,3331500,3462.258065,36.9364336,0.387096774,0.124382745
1993/2/1,Tippe,3331500,1257.857143,27.88296685,0.5,0.049971607
1993/3/1,Tippe,3331500,1694.709677,24.84668087,0.483870968,0.068867063
1993/4/1,Tippe,3331500,1843.666667,19.35854557,0.4,0.071054059
1993/5/1,Tippe,3331500,1148.032258,36.5694196,0.451612903,0.058669814
1993/6/1,Tippe,3331500,1545.666667,29.87760397,0.3,0.096829847
1993/7/1,Tippe,3331500,970.3870968,32.95889651,0.516129032,0.097333954
1993/8/1,Tippe,3331500,372.8709677,9.509631176,0.419354839,0.039709317
1993/9/1,Tippe,3331500,752.0333333,25.11519169,0.533333333,0.133371748
1993/10/1,Tippe,3331500,1262.322581,62.0050704,0.322580645,0.143309823
1993/11/1,Tippe,3331500,1017.333333,25.06328209,0.5,0.068053735
1993/12/1,Tippe,3331500,1019.645161,27.33078816,0.419354839,0.049163213
1994/1/1,Tippe,3331500,832.5483871,94.64940662,0.193548387,0.121972955
1994/2/1,Tippe,3331500,1570,26.41186684,0.392857143,0.07711556
1994/3/1,Tippe,3331500,1199.935484,20.10673867,0.387096774,0.048524114
1994/4/1,Tippe,3331500,2252.566667,62.69841882,0.333333333,0.132456309
1994/5/1,Tippe,3331500,1126.709677,50.95921577,0.387096774,0.062929455
1994/6/1,Tippe,3331500,824.1333333,53.50086429,0.366666667,0.135536321
1994/7/1,Tippe,3331500,809.2903226,49.75841706,0.451612903,0.090082908
1994/8/1,Tippe,3331500,329.6451613,11.4059751,0.516129032,0.031216362
1994/9/1,Tippe,3331500,240.8333333,8.373712283,0.533333333,0.031557093
1994/10/1,Tippe,3331500,215.7096774,3.167333495,0.548387097,0.014057126
1994/11/1,Tippe,3331500,496.3333333,25.28408167,0.5,0.082874412
1994/12/1,Tippe,3331500,752,29.69571014,0.451612903,0.074639671
1995/1/1,Tippe,3331500,974.1935484,47.31999275,0.451612903,0.113476821
1995/2/1,Tippe,3331500,658.3214286,14.98504973,0.321428571,0.034340585
1995/3/1,Tippe,3331500,1309.419355,46.58761136,0.387096774,0.099305282
1995/4/1,Tippe,3331500,1818,47.80634391,0.5,0.082013201
1995/5/1,Tippe,3331500,1461.225806,55.65505843,0.258064516,0.09603073
1995/6/1,Tippe,3331500,1413.966667,47.4509663,0.533333333,0.122256536
1995/7/1,Tippe,3331500,968.3548387,72.75199207,0.290322581,0.101302508
1995/8/1,Tippe,3331500,472.9677419,47.27393681,0.290322581,0.103123721
1995/9/1,Tippe,3331500,209.8,7.124309923,0.466666667,0.016047029
1995/10/1,Tippe,3331500,226.9032258,11.71530005,0.451612903,0.02857549
1995/11/1,Tippe,3331500,599.5,27.85469577,0.566666667,0.078009452
1995/12/1,Tippe,3331500,326.8387097,5.138630172,0.451612903,0.009968417
1996/1/1,Tippe,3331500,618.5483871,65.99732911,0.451612903,0.125319426
1996/2/1,Tippe,3331500,533.8965517,16.66984677,0.517241379,0.034424853
1996/3/1,Tippe,3331500,496.6774194,7.746215409,0.419354839,0.027797623
1996/4/1,Tippe,3331500,804.8,71.98106965,0.333333333,0.097166998
1996/5/1,Tippe,3331500,1791.870968,33.10353862,0.516129032,0.079966875
1996/6/1,Tippe,3331500,1730.466667,24.37721303,0.5,0.08140386
1996/7/1,Tippe,3331500,1943.032258,94.77949605,0.419354839,0.163313079
1996/8/1,Tippe,3331500,902.1290323,42.30894301,0.290322581,0.080955446
1996/9/1,Tippe,3331500,393.4666667,15.30370523,0.466666667,0.051253812
1996/10/1,Tippe,3331500,422.8709677,25.44858201,0.483870968,0.040277672
1996/11/1,Tippe,3331500,1063.6,36.34311838,0.433333333,0.081076846
1996/12/1,Tippe,3331500,1614.516129,15.72693358,0.548387097,0.081118881
1997/1/1,Tippe,3331500,1628.387097,44.46052153,0.290322581,0.093502377
1997/2/1,Tippe,3331500,2222.285714,65.44871811,0.285714286,0.126317819
1997/3/1,Tippe,3331500,2534.516129,33.81016585,0.322580645,0.067964872
1997/4/1,Tippe,3331500,1394.5,26.1989128,0.5,0.03714593
1997/5/1,Tippe,3331500,1408.322581,46.2586942,0.387096774,0.063264465
1997/6/1,Tippe,3331500,1971,21.43703831,0.6,0.044647387
1997/7/1,Tippe,3331500,1351.290323,51.5008294,0.387096774,0.112867033
1997/8/1,Tippe,3331500,934.9677419,27.49088748,0.419354839,0.089463152
1997/9/1,Tippe,3331500,785.1333333,39.55685794,0.366666667,0.125116753
1997/10/1,Tippe,3331500,514.7096774,8.6020915,0.35483871,0.020869892
1997/11/1,Tippe,3331500,701.1666667,26.16443493,0.266666667,0.058283813
1997/12/1,Tippe,3331500,895.7741935,19.71483854,0.419354839,0.052900717
1998/1/1,Tippe,3331500,2689.580645,54.48015578,0.387096774,0.11795819
1998/2/1,Tippe,3331500,1285.357143,10.82270861,0.464285714,0.038066129
1998/3/1,Tippe,3331500,1986.580645,35.01721448,0.580645161,0.081060016
1998/4/1,Tippe,3331500,2669.333333,31.16750414,0.433333333,0.086163836
1998/5/1,Tippe,3331500,1613.806452,41.0165457,0.451612903,0.069101303
1998/6/1,Tippe,3331500,1238.333333,45.37932038,0.466666667,0.102207268
1998/7/1,Tippe,3331500,1825.774194,49.40417073,0.419354839,0.192264881
1998/8/1,Tippe,3331500,1254.677419,47.96284133,0.387096774,0.084535287
1998/9/1,Tippe,3331500,398.3666667,18.97677733,0.4,0.021504477
1998/10/1,Tippe,3331500,387.3548387,23.31798057,0.258064516,0.057211859
1998/11/1,Tippe,3331500,483.7333333,20.14463958,0.3,0.060708379
1998/12/1,Tippe,3331500,480.2258065,17.52245994,0.290322581,0.062269094
1999/1/1,Tippe,3331500,1256.677419,106.9676661,0.322580645,0.150755962
1999/2/1,Tippe,3331500,1504.928571,23.11115305,0.535714286,0.053823152
1999/3/1,Tippe,3331500,1764.83871,25.35323101,0.516129032,0.04989947
1999/4/1,Tippe,3331500,2306.7,46.97737684,0.4,0.128292944
1999/5/1,Tippe,3331500,1455.967742,41.92914047,0.35483871,0.053173812
1999/6/1,Tippe,3331500,719.5,33.59564473,0.4,0.085290711
1999/7/1,Tippe,3331500,330.4516129,37.43080533,0.35483871,0.049199531
1999/8/1,Tippe,3331500,230.1935484,11.4274085,0.419354839,0.040358744
1999/9/1,Tippe,3331500,163.4666667,12.56967347,0.333333333,0.031402936
1999/10/1,Tippe,3331500,219.2258065,8.708145949,0.35483871,0.02516186
1999/11/1,Tippe,3331500,251.8333333,18.02123917,0.333333333,0.048047651
1999/12/1,Tippe,3331500,346.7741935,20.55153944,0.451612903,0.062418605
2000/1/1,Tippe,3331500,335.6774194,6.476900356,0.451612903,0.025177782
2000/2/1,Tippe,3331500,431.4827586,55.74175343,0.24137931,0.078078798
2000/3/1,Tippe,3331500,578.7096774,20.69370498,0.419354839,0.051059086
2000/4/1,Tippe,3331500,640.8,55.94959206,0.333333333,0.096545984
2000/5/1,Tippe,3331500,805.1290323,26.53003197,0.387096774,0.105412877
2000/6/1,Tippe,3331500,1265.866667,17.90167036,0.566666667,0.100431852
2000/7/1,Tippe,3331500,724.5806452,49.70624002,0.451612903,0.074882023
2000/8/1,Tippe,3331500,372.6129032,16.86535518,0.483870968,0.065795169
2000/9/1,Tippe,3331500,416.2333333,26.73453736,0.333333333,0.077440538
2000/10/1,Tippe,3331500,389.6451613,18.58386152,0.258064516,0.044705688
2000/11/1,Tippe,3331500,533.8666667,22.64134797,0.533333333,0.054320679
2000/12/1,Tippe,3331500,617.8709677,10.192256,0.451612903,0.016967735
2001/1/1,Tippe,3331500,677.4193548,15.24587599,0.64516129,0.045714286
2001/2/1,Tippe,3331500,2085,36.04787995,0.5,0.103460089
2001/3/1,Tippe,3331500,1253.483871,43.38709819,0.322580645,0.053451027
2001/4/1,Tippe,3331500,1315.5,27.65928159,0.633333333,0.067198784
2001/5/1,Tippe,3331500,721.9354839,17.78201765,0.451612903,0.064924039
2001/6/1,Tippe,3331500,853.0666667,31.85368002,0.4,0.086003439
2001/7/1,Tippe,3331500,852.2258065,80.0160904,0.225806452,0.221469397
2001/8/1,Tippe,3331500,473.3870968,49.58689533,0.290322581,0.099080068
2001/9/1,Tippe,3331500,405.7333333,20.99451018,0.4,0.056687479
2001/10/1,Tippe,3331500,1804.645161,67.76602495,0.548387097,0.096435721
2001/11/1,Tippe,3331500,1176.7,37.41195228,0.4,0.046457607
2001/12/1,Tippe,3331500,1341.354839,27.9613111,0.419354839,0.077966428
2002/1/1,Tippe,3331500,699.2903226,14.78991308,0.451612903,0.035519882
2002/2/1,Tippe,3331500,1617.5,36.3948893,0.321428571,0.088982115
2002/3/1,Tippe,3331500,1550.322581,27.9907474,0.451612903,0.0917603
2002/4/1,Tippe,3331500,2183,17.27544463,0.533333333,0.057107955
2002/5/1,Tippe,3331500,2174.83871,37.02320961,0.322580645,0.093889054
2002/6/1,Tippe,3331500,847.8,30.43279965,0.466666667,0.048321145
2002/7/1,Tippe,3331500,335.1290323,20.49079011,0.419354839,0.046010203
2002/8/1,Tippe,3331500,270.9032258,18.95918563,0.387096774,0.053107883
2002/9/1,Tippe,3331500,182.2,8.970441129,0.4,0.028723015
2002/10/1,Tippe,3331500,170.2903226,6.411677418,0.580645161,0.024057587
2002/11/1,Tippe,3331500,261.1,14.79555405,0.666666667,0.031150262
2002/12/1,Tippe,3331500,274.4516129,10.59573426,0.419354839,0.031147156
2003/1/1,Tippe,3331500,284.8709677,9.843102097,0.483870968,0.014041445
2003/2/1,Tippe,3331500,328.3214286,17.59449162,0.321428571,0.066246057
2003/3/1,Tippe,3331500,476.516129,32.56807101,0.548387097,0.076022204
2003/4/1,Tippe,3331500,529.5,35.91106316,0.366666667,0.070506767
2003/5/1,Tippe,3331500,1222.774194,47.36585926,0.387096774,0.102490371
2003/6/1,Tippe,3331500,425.4666667,29.03194498,0.5,0.07474146
2003/7/1,Tippe,3331500,1178.483871,63.8581867,0.35483871,0.190238962
2003/8/1,Tippe,3331500,380.8387097,34.89817392,0.419354839,0.041673725
2003/9/1,Tippe,3331500,560.2333333,29.50736451,0.466666667,0.079669185
2003/10/1,Tippe,3331500,431.7096774,12.80197068,0.548387097,0.042516626
2003/11/1,Tippe,3331500,756.2333333,50.60732475,0.4,0.107462423
2003/12/1,Tippe,3331500,1005.096774,33.02924121,0.322580645,0.087168624
2004/1/1,Tippe,3331500,991.6774194,44.64204175,0.483870968,0.052371349
2004/2/1,Tippe,3331500,633.0344828,50.03880999,0.310344828,0.05637869
2004/3/1,Tippe,3331500,1323.129032,30.20169937,0.387096774,0.077089987
2004/4/1,Tippe,3331500,614.3333333,29.30022057,0.366666667,0.037927292
2004/5/1,Tippe,3331500,624.9677419,28.23999904,0.35483871,0.087591618
2004/6/1,Tippe,3331500,1704,42.02046379,0.5,0.122535211
2004/7/1,Tippe,3331500,450.8387097,21.77518702,0.483870968,0.063823698
2004/8/1,Tippe,3331500,762.9032258,83.17781348,0.35483871,0.193446089
2004/9/1,Tippe,3331500,770.5333333,79.32392137,0.3,0.102526389
2004/10/1,Tippe,3331500,323.9032258,7.417915219,0.451612903,0.019519968
2004/11/1,Tippe,3331500,839.1333333,61.06057318,0.3,0.123579884
2004/12/1,Tippe,3331500,1548.83871,43.93023026,0.483870968,0.08418378
2005/1/1,Tippe,3331500,2771.193548,55.98233276,0.290322581,0.154155075
2005/2/1,Tippe,3331500,2231.428571,42.95943027,0.392857143,0.104033291
2005/3/1,Tippe,3331500,1397.419355,17.69919668,0.419354839,0.04478301
2005/4/1,Tippe,3331500,772.8666667,22.45894694,0.4,0.034201673
2005/5/1,Tippe,3331500,524.3225806,13.59118871,0.548387097,0.033837825
2005/6/1,Tippe,3331500,361.4666667,15.72018218,0.566666667,0.060955367
2005/7/1,Tippe,3331500,273.4193548,17.90968449,0.419354839,0.069372345
2005/8/1,Tippe,3331500,216.0322581,16.22528566,0.35483871,0.048529192
2005/9/1,Tippe,3331500,185.1666667,20.0636615,0.3,0.03330333
2005/10/1,Tippe,3331500,206.1612903,9.505219203,0.290322581,0.016742294
2005/11/1,Tippe,3331500,274.8333333,15.50680007,0.4,0.046573681
2005/12/1,Tippe,3331500,350.6451613,24.64394132,0.225806452,0.040202392
2006/1/1,Tippe,3331500,582.0645161,30.2299064,0.419354839,0.078253159
2006/2/1,Tippe,3331500,723.2857143,19.61158888,0.464285714,0.066166305
2006/3/1,Tippe,3331500,932.3548387,46.31464401,0.419354839,0.091409196
2006/4/1,Tippe,3331500,746.4333333,31.45575897,0.4,0.107042379
2006/5/1,Tippe,3331500,1326.322581,43.45314857,0.516129032,0.106187372
2006/6/1,Tippe,3331500,573.5333333,28.54557246,0.466666667,0.06212949
2006/7/1,Tippe,3331500,405.0645161,19.94411265,0.483870968,0.065700406
2006/8/1,Tippe,3331500,420.483871,51.82036718,0.322580645,0.121442271
2006/9/1,Tippe,3331500,427.0666667,37.9288977,0.233333333,0.081095848
2006/10/1,Tippe,3331500,696,37.90951294,0.451612903,0.100250278
